event.id,visible,timestamp,location.long,location.lat,algorithm.marked.outlier,gps:hdop,manually.marked.outlier,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name
37385142165,true,2024.10.05 10:14:00.000,76.63931,11.57403,,2.29,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142167,true,2024.10.05 10:19:00.000,76.63946,11.57395,,1.73,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142169,true,2024.10.05 10:24:00.000,76.63942,11.57398,,1.15,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142173,true,2024.10.05 10:34:00.000,76.63885,11.57413,,1.84,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142180,true,2024.10.05 10:49:00.000,76.63943,11.57398,,1.39,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142182,true,2024.10.05 10:54:00.000,76.63949,11.57386,,1.88,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142184,true,2024.10.05 10:59:00.000,76.63931,11.57406,,1.04,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142188,true,2024.10.05 11:09:00.000,76.63942,11.57409,,1.62,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142190,true,2024.10.05 11:14:00.000,76.63934,11.57409,,1.29,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142192,true,2024.10.05 11:21:00.000,76.63946,11.57416,,1.02,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142194,true,2024.10.05 11:25:00.000,76.63991,11.57479,,1.22,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142196,true,2024.10.05 11:30:00.000,76.63911,11.57406,,1.04,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142198,true,2024.10.05 11:35:00.000,76.63877,11.57379,,1.08,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142200,true,2024.10.05 11:40:00.000,76.63852,11.57349,,1.09,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142203,true,2024.10.05 11:45:00.000,76.63918,11.57422,,1.06,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142205,true,2024.10.05 11:50:00.000,76.63934,11.57407,,1.15,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142207,true,2024.10.05 11:55:00.000,76.63933,11.5751,,1.04,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142209,true,2024.10.05 12:00:00.000,76.63902,11.57377,,1.09,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142211,true,2024.10.05 12:05:00.000,76.63931,11.57335,,1.04,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142213,true,2024.10.05 12:10:00.000,76.63921,11.57398,,1.11,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385142215,true,2024.10.05 12:15:00.000,76.63902,11.5739,,1.12,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144919,true,2024.10.11 05:49:00.000,76.6454,11.57421,,2.83,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144925,true,2024.10.11 05:58:00.000,76.64572,11.57429,,2.78,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144928,true,2024.10.11 06:03:00.000,76.64523,11.57429,,1.85,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144931,true,2024.10.11 06:08:00.000,76.64523,11.5745,,2.75,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144936,true,2024.10.11 06:18:00.000,76.64547,11.57415,,3.53,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144940,true,2024.10.11 06:23:00.000,76.64547,11.57426,,1.71,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144943,true,2024.10.11 06:28:00.000,76.64569,11.57409,,1.83,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144946,true,2024.10.11 06:33:00.000,76.64544,11.57447,,1.69,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144949,true,2024.10.11 06:38:00.000,76.64585,11.57414,,2.2,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144953,true,2024.10.11 06:43:00.000,76.64585,11.57418,,1.71,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144956,true,2024.10.11 06:48:00.000,76.64651,11.5743,,2.29,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144977,true,2024.10.11 07:18:00.000,76.6462,11.57472,,2.4,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144981,true,2024.10.11 07:23:00.000,76.64778,11.57434,,2.09,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144985,true,2024.10.11 07:28:00.000,76.64564,11.57391,,2.99,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145030,true,2024.10.11 08:22:00.000,76.64603,11.57392,,2.83,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145034,true,2024.10.11 08:27:00.000,76.64572,11.57378,,2.67,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145054,true,2024.10.11 08:52:00.000,76.64556,11.57415,,2.94,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145076,true,2024.10.11 09:20:00.000,76.64559,11.57451,,2.08,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145080,true,2024.10.11 09:25:00.000,76.64561,11.57369,,2.03,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145088,true,2024.10.11 09:35:00.000,76.64584,11.57378,,2.08,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145092,true,2024.10.11 09:40:00.000,76.64589,11.5735,,3.21,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145146,true,2024.10.11 10:50:00.000,76.64546,11.57427,,2.14,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145155,true,2024.10.11 11:05:00.000,76.64569,11.57448,,2.39,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145179,true,2024.10.11 11:35:00.000,76.64581,11.57466,,2.71,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145183,true,2024.10.11 11:40:00.000,76.64643,11.57555,,6.49,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145189,true,2024.10.11 11:50:00.000,76.64583,11.57384,,1.6,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145197,true,2024.10.11 12:03:00.000,76.64556,11.57413,,3.93,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145200,true,2024.10.11 12:08:00.000,76.64601,11.57393,,1.58,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145203,true,2024.10.11 12:13:00.000,76.64524,11.5663,,2.4,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145206,true,2024.10.11 12:18:00.000,76.6396,11.56862,,1.65,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145208,true,2024.10.11 12:22:00.000,76.63928,11.56881,,1.52,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145211,true,2024.10.11 12:27:00.000,76.64068,11.57061,,2.04,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145214,true,2024.10.11 12:32:00.000,76.63911,11.5716,,1.14,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145217,true,2024.10.11 12:37:00.000,76.63666,11.57179,,1.32,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145221,true,2024.10.11 12:42:00.000,76.63695,11.5715,,1.05,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145224,true,2024.10.11 12:47:00.000,76.63708,11.57209,,1.22,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145227,true,2024.10.11 12:52:00.000,76.63784,11.57184,,1.24,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145230,true,2024.10.11 12:57:00.000,76.63767,11.57124,,1.07,,"gps","Canidae","10340","Pied","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152540,true,2024.10.19 18:00:00.000,76.64233,11.56878,,2.08,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152545,true,2024.10.19 18:05:00.000,76.6426,11.56874,,1.82,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152549,true,2024.10.19 18:10:00.000,76.64241,11.56853,,1.9,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152554,true,2024.10.19 18:15:00.000,76.6423,11.56829,,2.67,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152561,true,2024.10.19 18:20:00.000,76.64256,11.56872,,1.65,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152565,true,2024.10.19 18:24:00.000,76.64265,11.56873,,1.99,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152570,true,2024.10.19 18:30:00.000,76.64235,11.56861,,2.18,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152575,true,2024.10.19 18:34:00.000,76.64249,11.56872,,1.98,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152580,true,2024.10.19 18:39:00.000,76.64288,11.56889,,1.92,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152585,true,2024.10.19 18:44:00.000,76.64256,11.56867,,1.69,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152590,true,2024.10.19 18:50:00.000,76.64197,11.56865,,1.78,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152605,true,2024.10.19 19:04:00.000,76.64242,11.5687,,1.76,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152610,true,2024.10.19 19:09:00.000,76.64279,11.56882,,1.74,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152615,true,2024.10.19 19:14:00.000,76.64256,11.56872,,3.96,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152621,true,2024.10.19 19:20:00.000,76.64404,11.56862,,3.24,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152626,true,2024.10.19 19:24:00.000,76.6423,11.56872,,2.48,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152631,true,2024.10.19 19:30:00.000,76.64234,11.56859,,2.1,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152641,true,2024.10.19 19:39:00.000,76.64237,11.56861,,2.31,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152646,true,2024.10.19 19:44:00.000,76.64227,11.56823,,2.25,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152979,true,2024.10.20 02:36:00.000,76.64223,11.56821,,2.69,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152984,true,2024.10.20 02:41:00.000,76.64223,11.56958,,1.49,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152989,true,2024.10.20 02:46:00.000,76.64269,11.56882,,1.56,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152994,true,2024.10.20 02:51:00.000,76.64314,11.56752,,1.37,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385152999,true,2024.10.20 02:56:00.000,76.64252,11.56883,,1.71,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153004,true,2024.10.20 03:01:00.000,76.64254,11.56882,,1.41,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153010,true,2024.10.20 03:07:00.000,76.64258,11.56883,,1.35,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153014,true,2024.10.20 03:11:00.000,76.64257,11.56884,,1.32,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153019,true,2024.10.20 03:16:00.000,76.64431,11.56868,,1.57,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153024,true,2024.10.20 03:21:00.000,76.64282,11.56884,,1.42,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153029,true,2024.10.20 03:26:00.000,76.64257,11.56895,,1.24,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153034,true,2024.10.20 03:31:00.000,76.64177,11.56952,,1.72,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153040,true,2024.10.20 03:37:00.000,76.64249,11.56888,,1.4,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153044,true,2024.10.20 03:41:00.000,76.64252,11.56897,,1.02,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153049,true,2024.10.20 03:46:00.000,76.64246,11.56878,,1.03,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153054,true,2024.10.20 03:51:00.000,76.64261,11.56868,,1.72,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153059,true,2024.10.20 03:57:00.000,76.64262,11.5687,,1.19,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153064,true,2024.10.20 04:01:00.000,76.6422,11.5694,,1.71,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153069,true,2024.10.20 04:06:00.000,76.64272,11.56871,,1.07,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153074,true,2024.10.20 04:11:00.000,76.64191,11.56895,,1.7,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153079,true,2024.10.20 04:16:00.000,76.64243,11.5689,,0.96,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153084,true,2024.10.20 04:21:00.000,76.64281,11.56856,,1.27,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153089,true,2024.10.20 04:26:00.000,76.64248,11.56873,,1.33,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153094,true,2024.10.20 04:31:00.000,76.64252,11.56901,,1.72,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153099,true,2024.10.20 04:36:00.000,76.64256,11.56872,,1.38,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153104,true,2024.10.20 04:42:00.000,76.64232,11.56861,,1.82,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153109,true,2024.10.20 04:46:00.000,76.64224,11.56852,,1.76,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153114,true,2024.10.20 04:51:00.000,76.64249,11.56866,,1.69,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153119,true,2024.10.20 04:56:00.000,76.64249,11.56879,,1.52,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153124,true,2024.10.20 05:02:00.000,76.64227,11.56862,,1.92,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153129,true,2024.10.20 05:06:00.000,76.64257,11.56887,,1.01,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153133,true,2024.10.20 05:11:00.000,76.64262,11.56884,,1.28,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153137,true,2024.10.20 05:17:00.000,76.64248,11.5689,,2.53,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153141,true,2024.10.20 05:21:00.000,76.64246,11.56894,,1.96,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153145,true,2024.10.20 05:26:00.000,76.64245,11.56861,,1.74,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153149,true,2024.10.20 05:31:00.000,76.64239,11.56873,,1.97,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153153,true,2024.10.20 05:37:00.000,76.64247,11.56882,,1.99,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153158,true,2024.10.20 05:42:00.000,76.64249,11.56894,,1.96,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153163,true,2024.10.20 05:47:00.000,76.64246,11.56879,,2.54,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153168,true,2024.10.20 05:52:00.000,76.64267,11.56889,,2.02,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153173,true,2024.10.20 05:57:00.000,76.64248,11.56883,,2.21,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153178,true,2024.10.20 06:02:00.000,76.64256,11.56883,,1.16,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153183,true,2024.10.20 06:07:00.000,76.6426,11.56895,,1.63,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153188,true,2024.10.20 06:12:00.000,76.64196,11.56848,,2.11,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153193,true,2024.10.20 06:17:00.000,76.64245,11.5687,,1.72,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153198,true,2024.10.20 06:22:00.000,76.64254,11.56876,,1.77,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153203,true,2024.10.20 06:27:00.000,76.64278,11.56834,,4.79,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153208,true,2024.10.20 06:32:00.000,76.64272,11.56888,,1.39,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385153213,true,2024.10.20 06:37:00.000,76.64256,11.56879,,2.67,,"gps","Canidae","10340","PuppyMS","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
